UniProt AC,Entry Name,TM Helix,Length,Native,TM-score,hyperlink
P39391,YJIT_ECOLI,1.0,521.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14094
P0A8Y1,YJJG_ECOLI,0.0,225.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14099
P0A9W3,YJJK_ECOLI,3.0,555.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14102
P39314,YTFF_ECOLI,166.0,321.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14105
P39408,YJJV_ECOLI,0.0,259.0,1zzmA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14109
P75678,YKFA_ECOLI,0.0,287.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14112
P77601,YKGA_ECOLI,0.0,239.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14117
P77252,YKGE_ECOLI,0.0,239.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14121
P77180,YKGH_ECOLI,26.0,222.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14124
P77129,YLBE_ECOLI,1.0,419.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14128
P75804,YLII_ECOLI,9.0,371.0,2g8sA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14133
P0A8D6,YMDB_ECOLI,0.0,177.0,1spvA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14136
P75978,YMFN_ECOLI,0.0,455.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14142
P76090,YNBA_ECOLI,98.0,201.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14146
P76093,YNBD_ECOLI,137.0,430.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14149
P76115,YNCD_ECOLI,4.0,700.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14152
P76147,YNEF_ECOLI,83.0,315.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14157
P77309,YNEJ_ECOLI,0.0,293.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14160
P0AAJ1,YNFG_ECOLI,0.0,205.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14165
P77559,YNFL_ECOLI,5.0,297.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14168
P77739,YNIA_ECOLI,0.0,286.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14171
P76223,YNJB_ECOLI,3.0,388.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14175
P78067,YNJE_ECOLI,6.0,435.0,3ippB,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14178
P0AEC0,YOAE_ECOLI,127.0,518.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14182
P76356,YOEA_ECOLI,13.0,167.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14186
P33368,YOHF_ECOLI,0.0,253.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14189
P0AA93,YPDA_ECOLI,123.0,565.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14192
P77585,YPDE_ECOLI,0.0,345.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14195
P76561,YPFH_ECOLI,0.0,232.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14198
P76584,YPHB_ECOLI,0.0,290.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14201
P77509,YPHE_ECOLI,1.0,503.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14204
P76586,YPHH_ECOLI,2.0,397.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14207
P77475,YQAB_ECOLI,0.0,188.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14212
Q46808,YQEB_ECOLI,0.0,541.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14215
P63340,YQEG_ECOLI,202.0,409.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14218
P67153,YQFA_ECOLI,124.0,219.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14222
Q46855,YQHC_ECOLI,7.0,318.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14226
P0A8Z7,YQIA_ECOLI,0.0,193.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14229
P76656,YQII_ECOLI,9.0,354.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14232
P42620,YQJG_ECOLI,0.0,328.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14236
P42913,YRAH_ECOLI,7.0,194.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14239
P43319,YRAK_ECOLI,2.0,363.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14242
P45469,YRAR_ECOLI,1.0,211.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14245
P0A9W9,YRDA_ECOLI,0.0,184.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14248
P64636,YRFG_ECOLI,0.0,222.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14251
P39310,YTFB_ECOLI,10.0,212.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14254
P39187,YTFJ_ECOLI,7.0,184.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14258
P39321,YTFN_ECOLI,21.0,1259.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14261
P39328,YTFT_ECOLI,178.0,341.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14264
P75757,ZITB_ECOLI,123.0,313.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14268
P39172,ZNUA_ECOLI,10.0,310.0,2ps3A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14271
P14375,ZRAR_ECOLI,0.0,441.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14274
P0AC51,ZUR_ECOLI,0.0,171.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14277
P42905,PTPC2_ECOLI,89.0,133.0,,0.475,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10003
P76127,BDM_ECOLI,0.0,71.0,,0.596,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10015
P0AB33,BSSS_ECOLI,0.0,84.0,,0.372,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10023
P69330,CITD_ECOLI,0.0,98.0,,0.466,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10035
P0AE98,CSGF_ECOLI,13.0,138.0,,0.387,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10044
P0AEH5,ELAB_ECOLI,12.0,101.0,,0.594,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10072
P76297,FLHE_ECOLI,5.0,130.0,,0.346,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10095
P77609,FLXA_ECOLI,0.0,110.0,,0.461,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10103
P75885,GFCA_ECOLI,23.0,101.0,,0.393,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10121
P15081,GUTM_ECOLI,17.0,119.0,,0.4,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10136
P77453,HYFJ_ECOLI,0.0,137.0,,0.343,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10170
P38393,KILR_ECOLI,0.0,73.0,,0.379,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10213
P76096,MOKB_ECOLI,0.0,55.0,,0.361,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10237
P42615,MZRA_ECOLI,18.0,127.0,,0.388,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10245
P69432,PGAD_ECOLI,38.0,137.0,,0.426,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10271
P08372,PPDC_ECOLI,18.0,107.0,,0.434,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10280
P0AFM9,PSPB_ECOLI,19.0,74.0,,0.497,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10287
P32696,PSPG_ECOLI,51.0,80.0,,0.546,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10291
C1P601,RZOQ_ECOLI,9.0,84.0,,0.415,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10367
Q46755,SIRB2_ECOLI,75.0,130.0,,0.431,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10380
P0AAR0,TOMB_ECOLI,0.0,124.0,,0.466,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10405
P75616,YAAX_ECOLI,16.0,98.0,,0.29,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10429
P0A8E5,YACL_ECOLI,0.0,120.0,,0.357,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10434
Q2EEP9,YAFF_ECOLI,0.0,62.0,,0.711,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10440
P77365,YAFY_ECOLI,4.0,147.0,,0.333,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10447
P75692,YAHM_ECOLI,0.0,81.0,,0.312,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10452
P45807,YBAM_ECOLI,0.0,53.0,,0.648,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10462
P75711,YBBV_ECOLI,16.0,92.0,,0.439,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10469
P0AAS9,YBDD_ECOLI,0.0,65.0,,0.521,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10476
P0AAU5,YBFB_ECOLI,62.0,108.0,,0.432,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10483
Q2EEQ8,YBFQ_ECOLI,1.0,84.0,,0.472,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10488
P46119,YBJC_ECOLI,30.0,95.0,,0.466,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10497
P64442,YCEO_ECOLI,18.0,46.0,,0.631,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10508
P76012,YCGY_ECOLI,0.0,146.0,,0.41,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10515
P0ACV4,YCIS_ECOLI,40.0,102.0,,0.417,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10525
A5A614,YCIZ_ECOLI,0.0,57.0,,0.692,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10529
P0ACW0,YDAF_ECOLI,0.0,51.0,,0.502,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10533
P76076,YDBL_ECOLI,14.0,108.0,,0.478,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10540
P64455,YDCY_ECOLI,0.0,77.0,,0.695,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10544
P21418,YDFC_ECOLI,0.0,72.0,,0.699,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10552
P76160,YDFR_ECOLI,0.0,103.0,,0.394,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10556
P64463,YDFZ_ECOLI,0.0,67.0,,0.379,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10560
P64471,YDHI_ECOLI,41.0,78.0,,0.554,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10564
P64476,YDIH_ECOLI,0.0,62.0,,0.691,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10569
P0ACY6,YEAL_ECOLI,88.0,148.0,,0.414,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10575
P64499,YEBO_ECOLI,21.0,95.0,,0.456,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10581
P64506,YEBY_ECOLI,16.0,113.0,,0.338,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10584
P31063,YEDD_ECOLI,0.0,137.0,,0.308,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10590
P64521,YEET_ECOLI,0.0,73.0,,0.337,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10596
P76406,YEGR_ECOLI,5.0,105.0,,0.342,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10602
P0AD21,YEJG_ECOLI,0.0,114.0,,0.366,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10607
P77682,GTRA_ECOLI,79.0,120.0,,0.409,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10614
P76512,YFDP_ECOLI,1.0,120.0,,0.389,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10618
Q47702,YFEK_ECOLI,9.0,124.0,,0.417,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10624
P76545,YFFN_ECOLI,0.0,122.0,,0.461,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10628
P64545,YFGG_ECOLI,16.0,63.0,,0.594,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10633
P52128,YFJM_ECOLI,0.0,87.0,,0.398,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10638
P43667,YGAH_ECOLI,56.0,111.0,,0.415,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10644
P46141,YGBE_ECOLI,64.0,107.0,,0.381,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10650
Q46786,YGEF_ECOLI,0.0,148.0,,0.343,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10658
Q46796,YGEP_ECOLI,0.0,99.0,,0.415,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10661
P64574,YGHW_ECOLI,0.0,95.0,,0.432,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10668
P64590,YHAH_ECOLI,54.0,121.0,,0.451,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10674
P36675,YHDL_ECOLI,0.0,72.0,,0.428,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10684
P0ADX5,YHFG_ECOLI,0.0,55.0,,0.564,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10692
P0ADX7,YHHA_ECOLI,3.0,146.0,,0.376,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10696
P0ADJ3,YHJR_ECOLI,0.0,62.0,,0.468,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10701
P11286,YIAB_ECOLI,67.0,113.0,,0.545,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10704
A5A625,YIBV_ECOLI,0.0,111.0,,0.449,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10712
P0ADL6,YIDG_ECOLI,41.0,120.0,,0.428,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10717
P0ADM4,YIDQ_ECOLI,21.0,110.0,,0.378,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10720
P27843,YIGG_ECOLI,61.0,126.0,,0.361,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10725
P0AF45,YJBE_ECOLI,13.0,80.0,,0.344,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10734
A5A628,YJBT_ECOLI,14.0,92.0,,0.359,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10740
P0AF61,YJDK_ECOLI,0.0,98.0,,0.394,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10745
P0AF80,YJFL_ECOLI,78.0,132.0,,0.517,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10753
P39354,YJHD_ECOLI,0.0,76.0,,0.365,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10760
P0ADC8,YJIX_ECOLI,0.0,67.0,,0.516,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10764
Q9XB42,YKFH_ECOLI,0.0,73.0,,0.309,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10768
P56257,YKGL_ECOLI,0.0,75.0,,0.337,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10773
A5A607,YLCI_ECOLI,0.0,64.0,,0.472,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10780
P75972,YMFI_ECOLI,0.0,113.0,,0.346,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10785
P75992,YMGA_ECOLI,0.0,90.0,,0.493,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10790
P76011,YMGE_ECOLI,54.0,84.0,,0.406,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10793
A5A611,YMGI_ECOLI,8.0,57.0,,0.412,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10796
P76073,YNAE_ECOLI,0.0,77.0,,0.485,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10802
P76118,YNCH_ECOLI,14.0,70.0,,0.424,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10806
P76170,YNFB_ECOLI,6.0,113.0,,0.408,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10813
Q2EES0,YNFO_ECOLI,0.0,77.0,,0.417,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10816
P67338,YOAH_ECOLI,0.0,59.0,,0.734,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10824
P64517,YODC_ECOLI,0.0,60.0,,0.379,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10829
A5A619,YOJO_ECOLI,2.0,54.0,,0.576,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10835
P0AD40,YPEB_ECOLI,0.0,72.0,,0.461,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10839
P0AD47,YPHA_ECOLI,79.0,140.0,,0.476,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10842
P52134,YPJK_ECOLI,48.0,78.0,,0.429,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10846
P64567,YQGB_ECOLI,2.0,43.0,,0.538,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10854
P0ADU7,YQIB_ECOLI,0.0,140.0,,0.391,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10859
P64581,YQJD_ECOLI,13.0,101.0,,0.542,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10862
Q47710,YQJK_ECOLI,21.0,99.0,,0.791,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10865
P58037,YRHD_ECOLI,0.0,51.0,,0.552,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10871
P76692,YZGL_ECOLI,42.0,93.0,,0.444,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10880
P11667,ARGO_ECOLI,119.0,211.0,,0.394,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11009
P31469,CBRC_ECOLI,0.0,195.0,,0.307,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11130
P0ABP6,DEDA_ECOLI,101.0,219.0,,0.413,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11290
P0A6S3,FLGI_ECOLI,6.0,365.0,,0.351,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11520
P52627,FLIZ_ECOLI,0.0,183.0,,0.332,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11540
P09127,HEMX_ECOLI,18.0,393.0,,0.535,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11786
P27375,HTRC_ECOLI,0.0,179.0,,0.326,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11841
P0CF25,INSB1_ECOLI,0.0,167.0,,0.321,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11910
P03961,ATKC_ECOLI,24.0,190.0,,0.365,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E11981
P03841,MALM_ECOLI,5.0,306.0,,0.363,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12092
P0AAA3,MATB_ECOLI,11.0,195.0,,0.301,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12110
P64606,MLAE_ECOLI,121.0,260.0,,0.463,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12190
P0ABF8,PGSA_ECOLI,93.0,182.0,,0.463,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12475
P43671,PQIB_ECOLI,16.0,546.0,,0.401,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12550
P37748,RFC_ECOLI,197.0,388.0,,0.345,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12701
P62395,SECM_ECOLI,11.0,170.0,,0.328,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12866
P37194,SLP_ECOLI,8.0,188.0,,0.324,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12901
P56579,PTHC_ECOLI,64.0,187.0,,0.37,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12929
P45581,STFP_ECOLI,8.0,209.0,,0.336,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E12947
P05847,TTDA_ECOLI,0.0,303.0,,0.372,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13078
P27836,WECG_ECOLI,0.0,246.0,,0.387,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13170
P31665,YADD_ECOLI,0.0,300.0,,0.492,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13210
P77206,YAFZ_ECOLI,0.0,273.0,,0.342,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13235
P77219,YAHC_ECOLI,85.0,165.0,,0.421,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13256
P0A8D3,YAII_ECOLI,0.0,152.0,,0.4,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13266
P77717,YBAY_ECOLI,3.0,190.0,,0.346,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13286
P77427,YBEU_ECOLI,1.0,235.0,,0.388,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13316
P75741,YBFL_ECOLI,2.0,378.0,,0.4,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13323
P0AAY6,YBJN_ECOLI,0.0,158.0,,0.327,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13374
P0A8X4,YCCT_ECOLI,14.0,220.0,,0.361,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13404
P0A8R7,YCJF_ECOLI,66.0,353.0,,0.432,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13451
P31991,YDCD_ECOLI,16.0,160.0,,0.309,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13478
P76158,RZPQ_ECOLI,14.0,165.0,,0.486,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13517
P76210,YDJO_ECOLI,0.0,267.0,,0.332,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13565
P76221,YDJZ_ECOLI,133.0,235.0,,0.477,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13568
P76394,YEGJ_ECOLI,2.0,153.0,,0.388,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13631
P37014,YFAD_ECOLI,0.0,299.0,,0.468,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13675
P77768,YFCI_ECOLI,0.0,296.0,,0.43,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13701
P76505,YFDF_ECOLI,0.0,352.0,,0.421,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13714
P76513,YFDQ_ECOLI,0.0,274.0,,0.325,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13719
P65290,YFGH_ECOLI,9.0,172.0,,0.342,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13738
Q47319,YFIP_ECOLI,0.0,232.0,,0.347,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13754
P52125,YFJJ_ECOLI,0.0,208.0,,0.367,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13760
P52135,YFJT_ECOLI,12.0,155.0,,0.328,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13767
P67127,YGDQ_ECOLI,135.0,237.0,,0.467,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13803
P0ADS9,YGGN_ECOLI,3.0,239.0,,0.466,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13834
P0ADT2,YGIB_ECOLI,11.0,223.0,,0.329,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13854
P45475,YHBV_ECOLI,0.0,292.0,,0.365,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13885
P28912,YHHI_ECOLI,1.0,378.0,,0.443,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13917
P0ADK0,YIAF_ECOLI,12.0,236.0,,0.41,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13953
P23839,YICC_ECOLI,0.0,287.0,,0.522,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E13971
P32128,YIHF_ECOLI,15.0,476.0,,0.37,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14005
P39267,YJCZ_ECOLI,0.0,292.0,,0.381,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14044
P39295,YJFM_ECOLI,5.0,212.0,,0.313,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14061
P0AEH8,YJIG_ECOLI,66.0,153.0,,0.404,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14085
P18390,YJJA_ECOLI,10.0,164.0,,0.366,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14097
P77162,YKFB_ECOLI,9.0,155.0,,0.313,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14113
P0AAS0,YLAC_ECOLI,30.0,156.0,,0.401,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14126
P75962,YMFA_ECOLI,34.0,153.0,,0.34,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14138
P75982,YMFQ_ECOLI,0.0,194.0,,0.37,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14143
P76150,YNEK_ECOLI,0.0,371.0,,0.352,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14161
P76228,YNJI_ECOLI,38.0,346.0,,0.402,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14180
P76613,YPJC_ECOLI,0.0,160.0,,0.362,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14210
P0AA63,YQJA_ECOLI,112.0,220.0,,0.419,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E14235
P36560,ASR_ECOLI,7.0,102.0,,0.372,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10011
P77330,BORD_ECOLI,19.0,97.0,,0.33,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli/E10020
